arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule,combined_load_score
7.1903,2,0.0,0.01,2,3,1,40.005
7.1944,4,0.9,0.42,18,3,0,81.28999999999999
7.1986,2,0.0,0.13,10,3,1,40.065
7.204,2,0.0,0.14,8,3,1,40.07
7.208,2,0.0,0.01,2,3,1,40.005
7.2138,2,1.8,3.88,79,3,1,44.099999999999994
7.2216,2,0.0,0.22,23,3,1,40.11
7.2321,2,0.0,0.24,13,3,1,40.12
7.2393,2,0.0,0.05,6,3,1,40.025
7.2447,2,0.0,0.03,1,3,1,40.015
7.2489,0,0.0,0.09,28,3,2,0.045
7.2531,2,0.0,0.01,2,3,1,40.005
7.2585,1,0.0,0.09,16,3,2,20.045
7.263,2,0.0,0.09,9,3,1,40.045
7.2671,2,0.0,0.05,9,3,1,40.025
7.2743,2,0.0,0.03,2,3,1,40.015
7.2793,2,0.0,0.3,5,3,1,40.15
7.2832,3,0.0,0.09,21,3,1,60.045
7.2897,2,43.4,1.97,34,3,1,93.065
7.2934,2,0.0,0.35,24,3,1,40.175
7.298,2,0.0,0.21,8,3,1,40.105
7.3022,2,0.0,0.03,2,3,1,40.015
7.3071,2,72.6,0.25,7,3,0,127.24499999999999
7.3116,2,0.0,0.63,60,3,1,40.315
7.3163,2,0.0,0.04,4,3,1,40.02
7.322,2,0.0,0.73,31,1,1,40.365
7.3324,0,0.0,0.32,29,3,2,0.16
7.3457,2,0.0,0.26,31,3,1,40.13
7.3562,2,0.0,0.37,11,3,1,40.185
7.3615,2,0.0,0.0,38,1,1,40.0
7.3658,2,0.0,0.01,17,3,1,40.005
7.3721,2,0.0,0.13,11,3,1,40.065
7.3781,2,0.0,0.3,3,3,1,40.15
7.3823,2,0.9,0.43,48,3,1,41.295
7.3877,2,0.0,0.05,9,3,1,40.025
7.3931,2,0.0,0.05,9,3,1,40.025
7.3981,2,0.0,0.07,24,3,1,40.035
7.403,2,0.0,0.11,7,3,1,40.055
7.4081,2,0.0,0.19,2,3,1,40.095
7.4122,0,0.0,0.39,12,3,2,0.195
7.4169,2,0.0,0.06,8,3,1,40.03
7.4228,2,0.0,0.01,17,3,1,40.005
7.4268,2,0.0,0.04,3,3,1,40.02
7.4311,0,0.0,1.41,29,3,2,0.705
7.4356,2,0.0,0.04,4,3,1,40.02
7.442,0,0.0,0.16,29,3,2,0.08
7.4465,2,0.0,0.41,37,3,1,40.205
7.4503,2,0.0,0.01,2,3,1,40.005
7.4565,2,0.0,0.11,9,1,1,40.055
7.4616,2,0.0,0.32,20,3,1,40.16
7.4662,2,0.0,0.18,16,3,1,40.09
7.4729,2,0.0,0.07,2,3,1,40.035
7.4785,4,0.0,0.2,14,3,0,80.1
7.4853,2,1.8,0.22,6,3,1,42.269999999999996
7.4907,2,0.0,0.07,3,3,1,40.035
7.4958,2,0.0,0.95,16,1,1,40.475
7.5007,2,0.0,1.13,46,3,1,40.565
7.5056,2,0.0,2.49,27,3,1,41.245
7.5097,2,0.0,0.19,7,3,1,40.095
7.5156,2,0.0,0.03,4,3,1,40.015
7.5196,0,0.0,0.08,14,3,2,0.04
7.5252,2,0.0,0.07,8,3,1,40.035
7.5292,2,0.0,0.15,29,3,1,40.075
7.5344,4,0.0,0.07,3,3,0,80.035
7.5399,2,0.0,0.03,3,3,1,40.015
7.5447,2,0.9,0.3,11,3,1,41.23
7.5499,0,0.0,0.12,44,3,2,0.06
7.5561,2,0.0,0.14,11,3,1,40.07
7.5606,2,0.0,0.11,8,3,1,40.055
7.5644,2,0.0,0.19,26,3,1,40.095
7.5696,2,0.0,0.87,17,1,1,40.435
7.5746,2,0.9,0.04,5,3,1,41.1
7.5793,2,0.0,0.2,8,3,1,40.1
7.5842,2,0.0,0.03,2,3,1,40.015
7.5906,3,0.0,0.21,24,3,1,60.105
7.5962,2,0.0,0.05,9,3,1,40.025
7.6016,0,0.0,0.06,28,3,2,0.03
7.6078,2,0.0,0.08,5,3,1,40.04
7.6141,2,0.0,0.03,19,3,1,40.015
7.6205,2,0.0,0.11,10,3,1,40.055
7.6277,2,0.0,0.19,10,3,1,40.095
7.6324,2,0.0,0.44,5,3,1,40.22
7.6375,3,0.0,0.14,20,3,1,60.07
7.6428,2,0.0,0.3,15,3,1,40.15
7.6474,2,0.0,0.26,8,3,1,40.13
7.6535,2,0.0,0.05,2,3,1,40.025
7.6591,2,0.0,0.11,11,3,1,40.055
7.6648,2,0.0,0.02,19,3,1,40.01
7.672,2,0.0,0.15,53,3,1,40.075
7.6761,2,0.0,1.21,40,3,1,40.605
7.682,2,39.8,3.18,29,3,1,89.35
7.6882,2,0.0,0.07,8,3,1,40.035
7.6942,2,0.0,0.19,10,3,1,40.095
7.6983,2,0.0,0.24,8,3,1,40.12
7.7053,2,0.0,0.38,7,3,1,40.19
7.711,2,0.0,0.65,10,3,1,40.325
7.717,2,0.0,0.12,8,3,1,40.06
7.7244,3,0.0,0.73,23,3,1,60.365
7.734,2,0.0,3.12,11,3,1,41.56
7.7406,3,9.7,1.64,19,3,1,72.46
7.7453,2,0.0,0.09,6,3,1,40.045
7.7496,2,0.0,0.12,6,3,1,40.06
7.7548,2,0.0,0.12,6,3,1,40.06
7.7599,2,0.0,0.3,11,3,1,40.15
7.7666,0,0.0,0.13,29,3,2,0.065
7.7729,2,0.0,1.71,13,3,1,40.855
7.7778,2,0.9,2.11,47,3,1,42.135
7.7822,2,0.0,0.0,10,3,1,40.0
7.788,2,0.0,0.22,2,3,1,40.11
7.7922,2,88.6,0.43,23,3,0,146.535
7.7973,2,0.0,0.1,8,3,1,40.05
7.8028,0,0.0,0.66,26,3,2,0.33
7.8083,2,0.0,0.52,19,3,1,40.26
7.813,2,0.0,0.05,8,3,1,40.025
7.8191,2,0.0,0.02,3,3,1,40.01
7.8259,0,0.0,1.69,28,3,2,0.845
7.831,3,0.0,1.03,21,3,1,60.515
7.8372,2,0.0,0.31,25,3,1,40.155
7.8427,2,0.0,0.16,6,3,1,40.08
7.8495,0,0.9,1.92,34,3,2,2.04
7.8563,2,0.0,0.04,1,3,1,40.02
7.8625,2,0.0,0.1,15,3,1,40.05
7.8698,2,0.0,0.18,10,3,1,40.09
7.8797,2,0.0,0.08,11,3,1,40.04
7.8872,2,0.0,0.13,8,3,1,40.065
7.8939,2,0.0,0.66,49,3,1,40.33
7.8994,2,0.0,0.13,8,3,1,40.065
7.9071,2,0.0,0.54,13,3,1,40.27
7.9129,2,0.0,0.52,30,3,1,40.26
8.9238,2,0.0,0.78,47,3,1,40.39
8.9335,2,0.0,0.99,17,3,1,40.495
8.9413,2,0.0,0.04,3,3,1,40.02
8.9469,2,0.0,1.63,19,3,1,40.815
8.9532,2,0.0,0.02,3,3,1,40.01
8.9593,3,0.0,0.14,6,3,1,60.07
8.9668,2,0.0,0.81,24,3,1,40.405
8.9757,2,0.0,0.09,2,3,1,40.045
8.9835,2,0.0,0.01,2,3,1,40.005
8.9895,4,0.0,0.42,18,3,0,80.21
8.9975,2,0.0,0.13,10,3,1,40.065
9.0024,2,0.0,0.14,8,3,1,40.07
9.0097,2,0.0,0.01,2,3,1,40.005
9.0177,2,0.0,3.88,78,3,1,41.94
9.0263,2,0.0,0.22,23,3,1,40.11
9.036,2,0.0,0.24,13,3,1,40.12
9.0453,2,0.0,0.05,6,3,1,40.025
9.0519,2,0.0,0.03,1,3,1,40.015
9.0585,0,0.0,0.09,28,3,2,0.045
9.0641,2,0.0,0.01,2,3,1,40.005
9.0715,1,0.0,0.09,16,3,2,20.045
9.0766,2,0.0,0.09,9,3,1,40.045
9.081,2,0.0,0.05,9,3,1,40.025
9.0868,2,0.0,0.03,2,3,1,40.015
9.0922,2,0.0,0.3,5,3,1,40.15
9.0971,3,0.0,0.09,21,3,1,60.045
9.1042,2,44.0,1.97,34,3,1,93.785
9.1102,2,0.0,0.35,24,3,1,40.175
9.1159,2,0.0,0.21,8,3,1,40.105
9.1213,2,0.0,0.03,2,3,1,40.015
9.1264,2,70.9,0.25,4,3,0,125.205
9.1308,2,0.0,0.63,60,3,1,40.315
9.136,2,0.0,0.04,4,3,1,40.02
9.1413,2,0.0,0.73,31,1,1,40.365
9.146,0,0.0,0.32,29,3,2,0.16
9.1515,2,0.0,0.26,31,3,1,40.13
9.1616,2,0.0,0.37,11,3,1,40.185
9.1678,2,0.0,0.0,38,1,1,40.0
9.1746,2,0.0,0.01,17,3,1,40.005
9.1819,2,0.0,0.13,11,3,1,40.065
9.1881,2,0.0,0.3,5,3,1,40.15
9.1935,2,0.0,0.43,48,3,1,40.215
9.1973,2,0.0,0.05,9,3,1,40.025
9.2019,2,0.0,0.05,9,3,1,40.025
9.2076,2,0.0,0.07,24,3,1,40.035
9.2115,2,0.0,0.11,7,3,1,40.055
9.2163,2,0.0,0.19,2,3,1,40.095
9.2225,0,0.0,0.39,12,3,2,0.195
9.2266,2,0.0,0.06,8,3,1,40.03
9.232,2,0.0,0.01,17,3,1,40.005
9.2368,2,0.0,0.04,3,3,1,40.02
9.2423,0,0.0,1.41,29,3,2,0.705
9.2472,2,0.0,0.04,4,3,1,40.02
9.2534,0,0.0,0.16,29,3,2,0.08
9.2584,2,0.0,0.41,37,3,1,40.205
9.2648,2,0.0,0.01,2,3,1,40.005
9.2712,2,0.0,0.11,9,1,1,40.055
9.2767,2,0.0,0.32,20,3,1,40.16
9.2819,2,0.0,0.18,16,3,1,40.09
9.2868,2,0.0,0.07,2,3,1,40.035
9.2912,4,0.0,0.2,14,3,0,80.1
9.2955,2,0.0,0.22,6,3,1,40.11
9.3003,2,0.0,0.07,3,3,1,40.035
9.3053,2,0.0,0.95,16,1,1,40.475
9.3089,2,0.0,1.13,46,3,1,40.565
9.3138,2,0.0,2.49,27,3,1,41.245
9.3216,2,0.0,0.19,7,3,1,40.095
9.3262,2,0.0,0.03,4,3,1,40.015
9.3312,0,0.0,0.08,14,3,2,0.04
9.3367,2,0.0,0.07,8,3,1,40.035
9.3403,2,0.0,0.15,29,3,1,40.075
9.3447,4,0.0,0.07,3,3,0,80.035
9.3498,2,0.0,0.03,3,3,1,40.015
9.3549,2,0.0,0.3,11,3,1,40.15
9.3601,0,0.0,0.12,44,3,2,0.06
9.3655,2,0.0,0.14,11,3,1,40.07
9.3742,2,0.0,0.11,8,3,1,40.055
9.3804,2,0.0,0.19,26,3,1,40.095
9.3883,2,0.0,0.87,17,1,1,40.435
9.3942,2,0.0,0.04,5,3,1,40.02
9.3983,2,0.0,0.2,8,3,1,40.1
9.4038,2,0.0,0.03,2,3,1,40.015
9.4086,3,0.0,0.21,24,3,1,60.105
9.4132,2,0.0,0.05,9,3,1,40.025
9.4173,0,0.0,0.06,28,3,2,0.03
9.4226,2,0.0,0.08,5,3,1,40.04
9.4286,2,0.0,0.03,19,3,1,40.015
9.4336,2,0.0,0.11,10,3,1,40.055
9.4391,2,0.0,0.19,10,3,1,40.095
9.4444,2,0.0,0.44,5,3,1,40.22
9.4491,3,0.0,0.14,20,3,1,60.07
9.4551,2,0.0,0.3,14,3,1,40.15
9.4594,2,0.0,0.26,8,3,1,40.13
9.4639,2,0.0,0.05,2,3,1,40.025
9.4705,2,0.0,0.11,11,3,1,40.055
9.4789,2,0.0,0.02,19,3,1,40.01
9.4862,2,0.0,0.15,53,3,1,40.075
9.4932,2,0.0,1.21,40,3,1,40.605
9.4972,2,34.2,3.16,29,3,1,82.61999999999999
9.5034,2,0.0,0.07,8,3,1,40.035
9.5085,2,0.0,0.19,10,3,1,40.095
9.5126,2,0.0,0.24,8,3,1,40.12
9.5177,2,0.0,0.38,7,3,1,40.19
9.5254,2,0.0,0.65,9,3,1,40.325
9.5322,2,0.0,0.12,8,3,1,40.06
9.5383,3,0.0,0.73,23,3,1,60.365
9.5438,2,0.0,3.12,11,3,1,41.56
9.5493,3,10.3,1.46,19,3,1,73.09
9.5551,2,0.0,0.09,6,3,1,40.045
9.561,2,0.0,0.11,6,3,1,40.055
9.5651,2,0.0,0.12,6,3,1,40.06
9.5718,2,0.0,0.3,11,3,1,40.15
9.5768,0,0.0,0.13,29,3,2,0.065
9.5833,2,0.0,1.71,13,3,1,40.855
9.5902,2,0.0,2.11,47,3,1,41.055
9.597,2,0.0,0.0,10,3,1,40.0
9.6049,2,0.0,0.22,2,3,1,40.11
9.6119,2,90.6,0.43,23,3,0,148.93499999999997
9.6168,2,0.0,0.1,8,3,1,40.05
9.6226,0,0.0,0.66,26,3,2,0.33
9.6269,2,0.0,0.52,19,3,1,40.26
9.6378,2,0.0,0.05,8,3,1,40.025
9.6482,2,0.0,0.02,3,3,1,40.01
9.6586,0,0.0,1.69,28,3,2,0.845
9.6641,3,0.0,1.03,21,3,1,60.515
9.6692,2,0.0,0.31,25,3,1,40.155
9.6743,2,0.0,0.16,6,3,1,40.08
9.6786,0,0.0,1.92,34,3,2,0.96
9.6831,2,0.0,0.04,1,3,1,40.02
9.6893,2,0.0,0.1,15,3,1,40.05
9.6933,2,0.0,0.18,10,3,1,40.09
9.6969,2,0.0,0.08,11,3,1,40.04
9.7023,2,0.0,0.13,8,3,1,40.065
9.7069,2,0.0,0.66,49,3,1,40.33
9.7112,2,0.0,0.13,8,3,1,40.065
9.7152,2,0.0,0.54,13,3,1,40.27
9.7211,2,0.0,0.52,30,3,1,40.26
10.7345,2,0.0,0.78,47,3,1,40.39
10.7422,2,0.0,0.99,17,3,1,40.495
10.7499,2,0.0,0.04,3,3,1,40.02
10.7564,2,2.6,1.63,19,3,1,43.934999999999995
10.761,2,0.0,0.02,3,3,1,40.01
10.7663,3,0.0,0.14,6,3,1,60.07
10.7718,2,0.0,0.81,24,3,1,40.405
10.7775,2,0.0,0.09,2,3,1,40.045
10.7823,2,0.0,0.01,2,3,1,40.005
10.7902,4,0.0,0.42,18,3,0,80.21
10.7956,2,0.0,0.13,10,3,1,40.065
10.801,2,0.0,0.14,8,3,1,40.07
10.806,2,0.0,0.01,2,3,1,40.005
10.8095,2,0.0,3.88,78,3,1,41.94
10.8157,2,0.0,0.22,23,3,1,40.11
10.822,2,0.0,0.24,13,3,1,40.12
10.8281,2,0.0,0.05,6,3,1,40.025
10.8321,2,0.0,0.03,1,3,1,40.015
10.8385,0,0.0,0.09,28,3,2,0.045
10.8439,2,0.0,0.01,2,3,1,40.005
10.8491,1,0.0,0.09,16,3,2,20.045
10.8549,2,0.0,0.09,9,3,1,40.045
10.859,2,0.0,0.05,9,3,1,40.025
10.8642,2,0.0,0.03,2,3,1,40.015
10.8696,2,0.0,0.3,5,3,1,40.15
10.8737,3,0.0,0.09,21,3,1,60.045
10.8792,2,40.4,1.97,34,3,1,89.46499999999999
10.885,2,0.0,0.35,24,3,1,40.175
10.8897,2,0.0,0.21,8,3,1,40.105
10.8957,2,0.0,0.03,2,3,1,40.015
10.9008,2,75.2,0.25,4,3,0,130.365
10.9059,2,0.0,0.63,60,3,1,40.315
10.9116,2,0.0,0.04,4,3,1,40.02
10.9152,2,0.0,0.73,31,1,1,40.365
10.9211,0,0.0,0.32,29,3,2,0.16
10.9268,2,0.0,0.26,31,3,1,40.13
10.9321,2,0.0,0.37,11,3,1,40.185
10.938,2,0.0,0.0,38,1,1,40.0
10.9442,2,0.0,0.01,17,3,1,40.005
10.9499,2,0.0,0.13,11,3,1,40.065
10.9554,2,0.0,0.3,5,3,1,40.15
10.9601,2,0.0,0.43,48,3,1,40.215
10.9648,2,0.0,0.05,9,3,1,40.025
10.9699,2,0.0,0.05,9,3,1,40.025
10.9753,2,0.0,0.07,24,3,1,40.035
10.9795,2,0.0,0.11,7,3,1,40.055
10.9846,2,0.0,0.19,2,3,1,40.095
10.9891,0,0.0,0.39,12,3,2,0.195
10.9935,2,0.0,0.06,8,3,1,40.03
10.999,2,0.0,0.01,17,3,1,40.005
11.0048,2,0.0,0.04,3,3,1,40.02
11.009,0,0.0,1.41,29,3,2,0.705
11.0142,2,0.0,0.04,4,3,1,40.02
11.0198,0,0.0,0.16,29,3,2,0.08
11.0251,2,0.0,0.41,37,3,1,40.205
11.0291,2,0.0,0.01,2,3,1,40.005
11.034,2,0.0,0.11,9,1,1,40.055
11.0399,2,0.0,0.32,20,3,1,40.16
11.0444,2,0.0,0.18,16,3,1,40.09
11.0493,2,0.0,0.07,2,3,1,40.035
11.0551,4,0.0,0.2,14,3,0,80.1
11.0592,2,0.0,0.22,6,3,1,40.11
11.064,2,0.0,0.07,3,3,1,40.035
11.0691,2,0.0,0.95,16,1,1,40.475
11.0744,2,0.0,1.13,46,3,1,40.565
11.0789,2,0.0,2.49,27,3,1,41.245
11.0843,2,0.0,0.19,7,3,1,40.095
11.0897,2,0.0,0.03,4,3,1,40.015
11.0936,0,0.0,0.08,14,3,2,0.04
11.0982,2,0.0,0.07,8,3,1,40.035
11.1045,2,0.0,0.15,29,3,1,40.075
11.1098,4,0.0,0.07,3,3,0,80.035
11.114,2,0.0,0.03,3,3,1,40.015
11.1194,2,0.0,0.3,11,3,1,40.15
11.1248,0,0.0,0.12,44,3,2,0.06
11.13,2,0.0,0.14,11,3,1,40.07
11.1358,2,0.0,0.11,8,3,1,40.055
11.1409,2,0.0,0.19,26,3,1,40.095
11.146,2,0.0,0.87,17,1,1,40.435
11.1521,2,0.0,0.04,5,3,1,40.02
11.1571,2,0.0,0.2,8,3,1,40.1
11.1626,2,0.0,0.03,2,3,1,40.015
11.1686,3,0.0,0.21,24,3,1,60.105
11.1757,2,0.0,0.05,9,3,1,40.025
11.1797,0,0.0,0.06,28,3,2,0.03
11.1867,2,0.0,0.08,5,3,1,40.04
11.1939,2,0.0,0.03,19,3,1,40.015
11.1998,2,0.0,0.11,10,3,1,40.055
11.2066,2,0.0,0.19,10,3,1,40.095
11.2143,2,0.0,0.44,5,3,1,40.22
11.2271,3,0.0,0.14,20,3,1,60.07
11.2378,2,0.0,0.3,14,3,1,40.15
11.2445,2,0.0,0.26,8,3,1,40.13
11.2545,2,0.0,0.05,2,3,1,40.025
11.2645,2,0.0,0.11,11,3,1,40.055
11.2743,2,0.0,0.02,19,3,1,40.01
11.2803,2,0.0,0.15,53,3,1,40.075
11.2876,2,0.0,1.21,40,3,1,40.605
11.2916,2,34.2,3.19,29,3,1,82.63499999999999
11.297,2,0.0,0.07,8,3,1,40.035
11.302,2,0.0,0.19,10,3,1,40.095
11.3058,2,0.0,0.24,8,3,1,40.12
11.3102,2,0.0,0.38,7,3,1,40.19
11.3152,2,0.0,0.65,9,3,1,40.325
11.3194,2,0.0,0.12,8,3,1,40.06
11.3236,3,0.0,0.73,23,3,1,60.365
11.3283,2,0.0,3.12,11,3,1,41.56
11.3332,3,13.2,1.46,19,3,1,76.57000000000001
11.3377,2,0.0,0.09,6,3,1,40.045
11.3445,2,0.0,0.11,6,3,1,40.055
11.35,2,0.0,0.12,6,3,1,40.06
11.3555,2,0.0,0.3,11,3,1,40.15
11.3613,0,0.0,0.13,29,3,2,0.065
11.366,2,0.0,1.71,13,3,1,40.855
11.3714,2,0.0,2.11,45,3,1,41.055
11.3799,2,0.0,0.0,10,3,1,40.0
11.3901,2,0.0,0.22,2,3,1,40.11
11.3986,2,85.1,0.43,23,3,0,142.335
11.4082,2,0.0,0.1,8,3,1,40.05
11.4145,0,0.0,0.66,26,3,2,0.33
11.4239,2,0.0,0.52,19,3,1,40.26
11.4302,2,0.0,0.05,8,3,1,40.025
11.4364,2,0.0,0.02,3,3,1,40.01
11.442,0,0.0,1.69,28,3,2,0.845
11.4481,3,0.0,1.03,21,3,1,60.515
11.4538,2,0.0,0.31,25,3,1,40.155
11.4589,2,0.0,0.16,6,3,1,40.08
11.4635,0,0.0,1.92,34,3,2,0.96
11.4699,2,0.0,0.04,1,3,1,40.02
11.4754,2,0.0,0.1,15,3,1,40.05
11.4802,2,0.0,0.18,10,3,1,40.09
11.4879,2,0.0,0.08,11,3,1,40.04
11.4932,2,0.0,0.13,8,3,1,40.065
11.4994,2,0.0,0.66,49,3,1,40.33
11.505,2,0.0,0.13,8,3,1,40.065
11.5091,2,0.0,0.54,13,3,1,40.27
11.5135,2,0.0,0.52,30,3,1,40.26
12.5256,2,0.0,0.78,47,3,1,40.39
12.5357,2,0.0,0.99,17,3,1,40.495
12.5468,2,0.0,0.04,3,3,1,40.02
12.557,2,7.8,1.69,20,3,1,50.205
12.5676,2,0.0,0.02,3,3,1,40.01
12.5732,3,0.0,0.14,6,3,1,60.07
12.5777,2,0.0,0.81,24,3,1,40.405
12.5822,2,0.0,0.09,2,3,1,40.045
12.5876,2,0.0,0.01,2,3,1,40.005
12.592,4,0.0,0.42,18,3,0,80.21
12.5983,2,0.0,0.13,10,3,1,40.065
12.6043,2,0.0,0.14,8,3,1,40.07
12.609,2,0.0,0.01,2,3,1,40.005
12.6139,2,0.0,3.88,78,3,1,41.94
12.6189,2,0.0,0.22,23,3,1,40.11
12.6242,2,0.0,0.24,13,3,1,40.12
12.6283,2,0.0,0.05,6,3,1,40.025
12.6327,2,0.0,0.03,1,3,1,40.015
12.6382,0,0.0,0.09,28,3,2,0.045
12.6425,2,0.0,0.01,2,3,1,40.005
12.6455,1,0.0,0.09,16,3,2,20.045
12.6521,2,0.0,0.09,9,3,1,40.045
12.657,2,0.0,0.05,9,3,1,40.025
12.6617,2,0.0,0.03,2,3,1,40.015
12.6669,2,0.0,0.3,5,3,1,40.15
12.6722,3,0.0,0.09,21,3,1,60.045
12.6764,2,43.5,1.97,34,3,1,93.18499999999999
12.6818,2,0.0,0.34,24,3,1,40.17
12.687,2,0.0,0.21,8,3,1,40.105
12.6924,2,0.0,0.03,2,3,1,40.015
12.697,2,0.0,0.63,60,3,1,40.315
12.7037,2,0.0,0.04,4,3,1,40.02
12.7096,2,0.0,0.73,31,1,1,40.365
12.7169,0,0.0,0.32,29,3,2,0.16
12.7253,2,0.0,0.26,31,3,1,40.13
12.7301,2,0.0,0.37,11,3,1,40.185
12.7362,2,0.0,0.0,38,1,1,40.0
12.7415,2,0.0,0.01,17,3,1,40.005
12.7454,2,0.0,0.13,11,3,1,40.065
12.7496,2,0.0,0.3,5,3,1,40.15
12.7541,2,0.9,0.43,48,3,1,41.295
12.7594,2,0.0,0.05,9,3,1,40.025
12.7642,2,0.0,0.05,9,3,1,40.025
12.7703,2,0.0,0.07,24,3,1,40.035
12.7745,2,0.0,0.11,7,3,1,40.055
12.7803,2,0.0,0.19,2,3,1,40.095
12.7851,2,0.0,0.06,8,3,1,40.03
12.7903,2,0.0,0.01,17,3,1,40.005
12.7953,2,0.0,0.04,3,3,1,40.02
12.7996,0,0.0,1.41,29,3,2,0.705
12.8052,2,0.0,0.04,4,3,1,40.02
12.8103,0,0.0,0.16,29,3,2,0.08
12.8148,2,0.0,0.41,37,3,1,40.205
12.8203,2,0.0,0.01,2,3,1,40.005
12.828,2,0.0,0.1,9,1,1,40.05
12.8333,2,0.0,0.32,20,3,1,40.16
12.8386,2,0.0,0.18,16,3,1,40.09
12.842,2,0.0,0.07,2,3,1,40.035
12.8461,4,0.0,0.2,14,3,0,80.1
12.853,2,0.0,0.22,6,3,1,40.11
12.8577,2,0.0,0.07,3,3,1,40.035
12.8616,2,0.0,0.95,16,1,1,40.475
12.866,2,0.0,1.13,46,3,1,40.565
12.8715,2,0.0,2.49,27,3,1,41.245
12.8763,2,0.0,0.19,7,3,1,40.095
12.8821,2,0.0,0.03,4,3,1,40.015
12.887,0,0.0,0.08,14,3,2,0.04
12.8913,2,0.0,0.07,8,3,1,40.035
12.8954,2,0.0,0.15,29,3,1,40.075
12.8981,4,0.0,0.07,3,3,0,80.035
12.9043,2,0.0,0.03,3,3,1,40.015
12.9084,2,0.0,0.3,11,3,1,40.15
12.9141,0,0.0,0.12,44,3,2,0.06
12.9205,2,0.0,0.14,11,3,1,40.07
12.9251,2,0.0,0.11,8,3,1,40.055
12.9304,2,0.0,0.19,26,3,1,40.095
12.9347,2,0.0,0.87,17,1,1,40.435
12.9403,2,0.0,0.04,5,3,1,40.02
12.9444,2,0.0,0.2,8,3,1,40.1
12.9481,2,0.0,0.75,15,3,1,40.375
12.954,2,0.0,0.03,2,3,1,40.015
12.958,3,0.0,0.21,24,3,1,60.105
12.9648,2,0.0,0.05,9,3,1,40.025
12.972,0,0.0,0.06,28,3,2,0.03
12.9787,2,0.0,0.08,5,3,1,40.04
12.9845,2,0.0,0.03,19,3,1,40.015
12.9917,2,0.0,0.11,10,3,1,40.055
12.9973,2,0.0,0.19,10,3,1,40.095
13.0017,2,0.0,0.44,5,3,1,40.22
13.0067,3,0.0,0.14,20,3,1,60.07
13.0133,2,0.0,0.3,13,3,1,40.15
13.0233,2,0.0,0.26,8,3,1,40.13
13.0327,2,0.0,0.05,2,3,1,40.025
13.0431,2,0.0,0.11,11,3,1,40.055
13.0508,2,0.0,0.02,19,3,1,40.01
13.0552,2,0.0,0.15,53,3,1,40.075
13.0605,2,1.8,1.21,40,3,1,42.76499999999999
13.0643,2,57.9,3.21,29,3,0,111.085
13.0699,2,0.0,0.07,8,3,1,40.035
13.0753,2,0.0,0.19,10,3,1,40.095
13.0806,2,0.0,0.24,8,3,1,40.12
13.0874,2,0.0,0.38,7,3,1,40.19
13.0929,2,0.0,0.65,9,3,1,40.325
13.0991,2,0.0,0.12,8,3,1,40.06
13.1051,3,0.0,0.73,23,3,1,60.365
13.1112,2,0.0,3.12,11,3,1,41.56
13.1163,3,12.3,1.46,19,3,1,75.49000000000001
13.1222,2,0.0,0.09,6,3,1,40.045
13.1276,2,0.0,0.11,6,3,1,40.055
13.1322,2,0.0,0.12,6,3,1,40.06
13.1384,2,0.0,0.3,11,3,1,40.15
13.1431,0,0.0,0.13,29,3,2,0.065
13.1484,2,0.0,1.71,13,3,1,40.855
13.1546,2,6.1,2.11,45,3,1,48.375
13.159,2,0.0,0.0,10,3,1,40.0
13.1643,2,0.0,0.22,2,3,1,40.11
13.1712,2,98.2,0.43,23,3,0,158.055
13.1763,2,0.0,0.1,9,3,1,40.05
13.1805,0,0.0,0.66,26,3,2,0.33
13.1866,2,0.0,0.52,17,3,1,40.26
13.1933,2,0.0,0.05,8,3,1,40.025
13.2002,2,0.0,0.02,3,3,1,40.01
13.2066,0,0.0,1.69,28,3,2,0.845
13.2113,3,1.8,1.03,21,3,1,62.675
13.2166,2,0.0,0.31,25,3,1,40.155
13.2222,2,0.0,0.16,6,3,1,40.08
13.2266,0,2.7,1.92,34,3,1,4.2
13.2305,2,0.0,0.04,1,3,1,40.02
13.2344,2,0.0,0.1,15,3,1,40.05
13.2385,2,0.0,0.18,10,3,1,40.09
13.2428,2,0.0,0.08,11,3,1,40.04
13.247,2,0.0,0.13,8,3,1,40.065
13.2523,2,0.0,0.66,49,3,1,40.33
13.2566,2,0.0,0.13,8,3,1,40.065
13.2603,2,0.0,0.54,13,3,1,40.27
13.2653,2,0.0,0.52,30,3,1,40.26
14.2819,2,0.0,0.78,47,3,1,40.39
14.2913,2,0.0,0.99,17,3,1,40.495
14.3002,2,0.0,0.04,3,3,1,40.02
14.3096,2,5.3,1.69,20,3,1,47.205
14.3193,2,0.0,0.02,3,3,1,40.01
14.3298,3,0.0,0.14,6,3,1,60.07
14.3413,2,0.9,0.82,24,3,1,41.489999999999995
14.3511,2,0.0,0.09,2,3,1,40.045
14.358,2,0.0,0.01,2,3,1,40.005
14.3645,4,0.0,0.42,18,3,0,80.21
14.3722,2,0.0,0.13,10,3,1,40.065
14.3791,2,0.9,0.14,8,3,1,41.15
14.3884,2,0.0,0.01,2,3,1,40.005
14.3942,2,1.8,3.88,78,3,1,44.099999999999994
14.4,2,0.0,0.22,23,3,1,40.11
14.4054,2,0.0,0.24,13,3,1,40.12
14.4123,2,0.0,0.05,6,3,1,40.025
14.4187,2,0.0,0.03,1,3,1,40.015
14.4239,0,0.0,0.09,28,3,2,0.045
