arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule
7.7778,2,0.9,2.11,47,3,1
7.7822,2,0.0,0.0,10,3,1
7.788,2,0.0,0.22,2,3,1
7.7922,2,88.6,0.43,23,3,0
7.7973,2,0.0,0.1,8,3,1
7.8028,0,0.0,0.66,26,3,2
7.8083,2,0.0,0.52,19,3,1
7.813,2,0.0,0.05,8,3,1
7.8191,2,0.0,0.02,3,3,1
7.8259,0,0.0,1.69,28,3,2
7.831,3,0.0,1.03,21,3,1
7.8372,2,0.0,0.31,25,3,1
7.8427,2,0.0,0.16,6,3,1
7.8495,0,0.9,1.92,34,3,2
7.8563,2,0.0,0.04,1,3,1
7.8625,2,0.0,0.1,15,3,1
7.8698,2,0.0,0.18,10,3,1
7.8797,2,0.0,0.08,11,3,1
7.8872,2,0.0,0.13,8,3,1
7.8939,2,0.0,0.66,49,3,1
7.8994,2,0.0,0.13,8,3,1
7.9071,2,0.0,0.54,13,3,1
7.9129,2,0.0,0.52,30,3,1
8.9238,2,0.0,0.78,47,3,1
8.9335,2,0.0,0.99,17,3,1
8.9413,2,0.0,0.04,3,3,1
8.9469,2,0.0,1.63,19,3,1
8.9532,2,0.0,0.02,3,3,1
8.9593,3,0.0,0.14,6,3,1
8.9668,2,0.0,0.81,24,3,1
8.9757,2,0.0,0.09,2,3,1
8.9835,2,0.0,0.01,2,3,1
8.9895,4,0.0,0.42,18,3,0
8.9975,2,0.0,0.13,10,3,1
9.0024,2,0.0,0.14,8,3,1
9.0097,2,0.0,0.01,2,3,1
9.0177,2,0.0,3.88,78,3,1
9.0263,2,0.0,0.22,23,3,1
9.036,2,0.0,0.24,13,3,1
9.0453,2,0.0,0.05,6,3,1
9.0519,2,0.0,0.03,1,3,1
9.0585,0,0.0,0.09,28,3,2
9.0641,2,0.0,0.01,2,3,1
9.0715,1,0.0,0.09,16,3,2
9.0766,2,0.0,0.09,9,3,1
9.081,2,0.0,0.05,9,3,1
9.0868,2,0.0,0.03,2,3,1
9.0922,2,0.0,0.3,5,3,1
9.0971,3,0.0,0.09,21,3,1
9.1042,2,44.0,1.97,34,3,1
9.1102,2,0.0,0.35,24,3,1
9.1159,2,0.0,0.21,8,3,1
9.1213,2,0.0,0.03,2,3,1
9.1264,2,70.9,0.25,4,3,0
9.1308,2,0.0,0.63,60,3,1
9.136,2,0.0,0.04,4,3,1
9.1413,2,0.0,0.73,31,1,1
9.146,0,0.0,0.32,29,3,2
9.1515,2,0.0,0.26,31,3,1
9.1616,2,0.0,0.37,11,3,1
9.1678,2,0.0,0.0,38,1,1
9.1746,2,0.0,0.01,17,3,1
9.1819,2,0.0,0.13,11,3,1
9.1881,2,0.0,0.3,5,3,1
9.1935,2,0.0,0.43,48,3,1
9.1973,2,0.0,0.05,9,3,1
9.2019,2,0.0,0.05,9,3,1
9.2076,2,0.0,0.07,24,3,1
9.2115,2,0.0,0.11,7,3,1
9.2163,2,0.0,0.19,2,3,1
9.2225,0,0.0,0.39,12,3,2
9.2266,2,0.0,0.06,8,3,1
9.232,2,0.0,0.01,17,3,1
9.2368,2,0.0,0.04,3,3,1
9.2423,0,0.0,1.41,29,3,2
9.2472,2,0.0,0.04,4,3,1
9.2534,0,0.0,0.16,29,3,2
9.2584,2,0.0,0.41,37,3,1
9.2648,2,0.0,0.01,2,3,1
9.2712,2,0.0,0.11,9,1,1
9.2767,2,0.0,0.32,20,3,1
9.2819,2,0.0,0.18,16,3,1
9.2868,2,0.0,0.07,2,3,1
9.2912,4,0.0,0.2,14,3,0
9.2955,2,0.0,0.22,6,3,1
9.3003,2,0.0,0.07,3,3,1
9.3053,2,0.0,0.95,16,1,1
9.3089,2,0.0,1.13,46,3,1
9.3138,2,0.0,2.49,27,3,1
9.3216,2,0.0,0.19,7,3,1
9.3262,2,0.0,0.03,4,3,1
9.3312,0,0.0,0.08,14,3,2
9.3367,2,0.0,0.07,8,3,1
9.3403,2,0.0,0.15,29,3,1
9.3447,4,0.0,0.07,3,3,0
9.3498,2,0.0,0.03,3,3,1
9.3549,2,0.0,0.3,11,3,1
9.3601,0,0.0,0.12,44,3,2
9.3655,2,0.0,0.14,11,3,1
9.3742,2,0.0,0.11,8,3,1
9.3804,2,0.0,0.19,26,3,1
9.3883,2,0.0,0.87,17,1,1
9.3942,2,0.0,0.04,5,3,1
9.3983,2,0.0,0.2,8,3,1
9.4038,2,0.0,0.03,2,3,1
9.4086,3,0.0,0.21,24,3,1
9.4132,2,0.0,0.05,9,3,1
9.4173,0,0.0,0.06,28,3,2
9.4226,2,0.0,0.08,5,3,1
9.4286,2,0.0,0.03,19,3,1
9.4336,2,0.0,0.11,10,3,1
9.4391,2,0.0,0.19,10,3,1
9.4444,2,0.0,0.44,5,3,1
9.4491,3,0.0,0.14,20,3,1
9.4551,2,0.0,0.3,14,3,1
9.4594,2,0.0,0.26,8,3,1
9.4639,2,0.0,0.05,2,3,1
9.4705,2,0.0,0.11,11,3,1
9.4789,2,0.0,0.02,19,3,1
9.4862,2,0.0,0.15,53,3,1
9.4932,2,0.0,1.21,40,3,1
9.4972,2,34.2,3.16,29,3,1
9.5034,2,0.0,0.07,8,3,1
9.5085,2,0.0,0.19,10,3,1
9.5126,2,0.0,0.24,8,3,1
9.5177,2,0.0,0.38,7,3,1
9.5254,2,0.0,0.65,9,3,1
9.5322,2,0.0,0.12,8,3,1
9.5383,3,0.0,0.73,23,3,1
9.5438,2,0.0,3.12,11,3,1
9.5493,3,10.3,1.46,19,3,1
9.5551,2,0.0,0.09,6,3,1
9.561,2,0.0,0.11,6,3,1
9.5651,2,0.0,0.12,6,3,1
9.5718,2,0.0,0.3,11,3,1
9.5768,0,0.0,0.13,29,3,2
9.5833,2,0.0,1.71,13,3,1
9.5902,2,0.0,2.11,47,3,1
9.597,2,0.0,0.0,10,3,1
9.6049,2,0.0,0.22,2,3,1
9.6119,2,90.6,0.43,23,3,0
9.6168,2,0.0,0.1,8,3,1
9.6226,0,0.0,0.66,26,3,2
9.6269,2,0.0,0.52,19,3,1
9.6378,2,0.0,0.05,8,3,1
9.6482,2,0.0,0.02,3,3,1
9.6586,0,0.0,1.69,28,3,2
9.6641,3,0.0,1.03,21,3,1
9.6692,2,0.0,0.31,25,3,1
9.6743,2,0.0,0.16,6,3,1
9.6786,0,0.0,1.92,34,3,2
9.6831,2,0.0,0.04,1,3,1
9.6893,2,0.0,0.1,15,3,1
9.6933,2,0.0,0.18,10,3,1
9.6969,2,0.0,0.08,11,3,1
9.7023,2,0.0,0.13,8,3,1
9.7069,2,0.0,0.66,49,3,1
9.7112,2,0.0,0.13,8,3,1
9.7152,2,0.0,0.54,13,3,1
9.7211,2,0.0,0.52,30,3,1
10.7345,2,0.0,0.78,47,3,1
10.7422,2,0.0,0.99,17,3,1
10.7499,2,0.0,0.04,3,3,1
10.7564,2,2.6,1.63,19,3,1
10.761,2,0.0,0.02,3,3,1
10.7663,3,0.0,0.14,6,3,1
10.7718,2,0.0,0.81,24,3,1
10.7775,2,0.0,0.09,2,3,1
10.7823,2,0.0,0.01,2,3,1
10.7902,4,0.0,0.42,18,3,0
10.7956,2,0.0,0.13,10,3,1
10.801,2,0.0,0.14,8,3,1
10.806,2,0.0,0.01,2,3,1
10.8095,2,0.0,3.88,78,3,1
10.8157,2,0.0,0.22,23,3,1
10.822,2,0.0,0.24,13,3,1
10.8281,2,0.0,0.05,6,3,1
10.8321,2,0.0,0.03,1,3,1
10.8385,0,0.0,0.09,28,3,2
10.8439,2,0.0,0.01,2,3,1
10.8491,1,0.0,0.09,16,3,2
10.8549,2,0.0,0.09,9,3,1
10.859,2,0.0,0.05,9,3,1
10.8642,2,0.0,0.03,2,3,1
10.8696,2,0.0,0.3,5,3,1
10.8737,3,0.0,0.09,21,3,1
10.8792,2,40.4,1.97,34,3,1
10.885,2,0.0,0.35,24,3,1
10.8897,2,0.0,0.21,8,3,1
10.8957,2,0.0,0.03,2,3,1
10.9008,2,75.2,0.25,4,3,0
10.9059,2,0.0,0.63,60,3,1
10.9116,2,0.0,0.04,4,3,1
10.9152,2,0.0,0.73,31,1,1
10.9211,0,0.0,0.32,29,3,2
10.9268,2,0.0,0.26,31,3,1
10.9321,2,0.0,0.37,11,3,1
10.938,2,0.0,0.0,38,1,1
10.9442,2,0.0,0.01,17,3,1
10.9499,2,0.0,0.13,11,3,1
10.9554,2,0.0,0.3,5,3,1
10.9601,2,0.0,0.43,48,3,1
10.9648,2,0.0,0.05,9,3,1
10.9699,2,0.0,0.05,9,3,1
10.9753,2,0.0,0.07,24,3,1
10.9795,2,0.0,0.11,7,3,1
10.9846,2,0.0,0.19,2,3,1
10.9891,0,0.0,0.39,12,3,2
10.9935,2,0.0,0.06,8,3,1
10.999,2,0.0,0.01,17,3,1
11.0048,2,0.0,0.04,3,3,1
11.009,0,0.0,1.41,29,3,2
11.0142,2,0.0,0.04,4,3,1
11.0198,0,0.0,0.16,29,3,2
11.0251,2,0.0,0.41,37,3,1
11.0291,2,0.0,0.01,2,3,1
11.034,2,0.0,0.11,9,1,1
11.0399,2,0.0,0.32,20,3,1
11.0444,2,0.0,0.18,16,3,1
11.0493,2,0.0,0.07,2,3,1
11.0551,4,0.0,0.2,14,3,0
11.0592,2,0.0,0.22,6,3,1
11.064,2,0.0,0.07,3,3,1
11.0691,2,0.0,0.95,16,1,1
11.0744,2,0.0,1.13,46,3,1
11.0789,2,0.0,2.49,27,3,1
11.0843,2,0.0,0.19,7,3,1
11.0897,2,0.0,0.03,4,3,1
11.0936,0,0.0,0.08,14,3,2
11.0982,2,0.0,0.07,8,3,1
11.1045,2,0.0,0.15,29,3,1
11.1098,4,0.0,0.07,3,3,0
11.114,2,0.0,0.03,3,3,1
11.1194,2,0.0,0.3,11,3,1
11.1248,0,0.0,0.12,44,3,2
11.13,2,0.0,0.14,11,3,1
11.1358,2,0.0,0.11,8,3,1
11.1409,2,0.0,0.19,26,3,1
11.146,2,0.0,0.87,17,1,1
11.1521,2,0.0,0.04,5,3,1
11.1571,2,0.0,0.2,8,3,1
11.1626,2,0.0,0.03,2,3,1
11.1686,3,0.0,0.21,24,3,1
11.1757,2,0.0,0.05,9,3,1
11.1797,0,0.0,0.06,28,3,2
11.1867,2,0.0,0.08,5,3,1
11.1939,2,0.0,0.03,19,3,1
11.1998,2,0.0,0.11,10,3,1
11.2066,2,0.0,0.19,10,3,1
11.2143,2,0.0,0.44,5,3,1
11.2271,3,0.0,0.14,20,3,1
11.2378,2,0.0,0.3,14,3,1
11.2445,2,0.0,0.26,8,3,1
11.2545,2,0.0,0.05,2,3,1
11.2645,2,0.0,0.11,11,3,1
11.2743,2,0.0,0.02,19,3,1
11.2803,2,0.0,0.15,53,3,1
11.2876,2,0.0,1.21,40,3,1
11.2916,2,34.2,3.19,29,3,1
11.297,2,0.0,0.07,8,3,1
11.302,2,0.0,0.19,10,3,1
11.3058,2,0.0,0.24,8,3,1
11.3102,2,0.0,0.38,7,3,1
11.3152,2,0.0,0.65,9,3,1
11.3194,2,0.0,0.12,8,3,1
11.3236,3,0.0,0.73,23,3,1
11.3283,2,0.0,3.12,11,3,1
11.3332,3,13.2,1.46,19,3,1
11.3377,2,0.0,0.09,6,3,1
11.3445,2,0.0,0.11,6,3,1
11.35,2,0.0,0.12,6,3,1
11.3555,2,0.0,0.3,11,3,1
11.3613,0,0.0,0.13,29,3,2
11.366,2,0.0,1.71,13,3,1
11.3714,2,0.0,2.11,45,3,1
11.3799,2,0.0,0.0,10,3,1
11.3901,2,0.0,0.22,2,3,1
11.3986,2,85.1,0.43,23,3,0
11.4082,2,0.0,0.1,8,3,1
11.4145,0,0.0,0.66,26,3,2
11.4239,2,0.0,0.52,19,3,1
11.4302,2,0.0,0.05,8,3,1
11.4364,2,0.0,0.02,3,3,1
11.442,0,0.0,1.69,28,3,2
11.4481,3,0.0,1.03,21,3,1
11.4538,2,0.0,0.31,25,3,1
11.4589,2,0.0,0.16,6,3,1
11.4635,0,0.0,1.92,34,3,2
11.4699,2,0.0,0.04,1,3,1
11.4754,2,0.0,0.1,15,3,1
11.4802,2,0.0,0.18,10,3,1
11.4879,2,0.0,0.08,11,3,1
11.4932,2,0.0,0.13,8,3,1
11.4994,2,0.0,0.66,49,3,1
11.505,2,0.0,0.13,8,3,1
11.5091,2,0.0,0.54,13,3,1
11.5135,2,0.0,0.52,30,3,1
12.5256,2,0.0,0.78,47,3,1
12.5357,2,0.0,0.99,17,3,1
12.5468,2,0.0,0.04,3,3,1
12.557,2,7.8,1.69,20,3,1
12.5676,2,0.0,0.02,3,3,1
12.5732,3,0.0,0.14,6,3,1
12.5777,2,0.0,0.81,24,3,1
12.5822,2,0.0,0.09,2,3,1
12.5876,2,0.0,0.01,2,3,1
12.592,4,0.0,0.42,18,3,0
12.5983,2,0.0,0.13,10,3,1
12.6043,2,0.0,0.14,8,3,1
12.609,2,0.0,0.01,2,3,1
12.6139,2,0.0,3.88,78,3,1
12.6189,2,0.0,0.22,23,3,1
12.6242,2,0.0,0.24,13,3,1
12.6283,2,0.0,0.05,6,3,1
12.6327,2,0.0,0.03,1,3,1
12.6382,0,0.0,0.09,28,3,2
12.6425,2,0.0,0.01,2,3,1
12.6455,1,0.0,0.09,16,3,2
12.6521,2,0.0,0.09,9,3,1
12.657,2,0.0,0.05,9,3,1
12.6617,2,0.0,0.03,2,3,1
12.6669,2,0.0,0.3,5,3,1
12.6722,3,0.0,0.09,21,3,1
12.6764,2,43.5,1.97,34,3,1
12.6818,2,0.0,0.34,24,3,1
12.687,2,0.0,0.21,8,3,1
12.6924,2,0.0,0.03,2,3,1
12.697,2,0.0,0.63,60,3,1
12.7037,2,0.0,0.04,4,3,1
12.7096,2,0.0,0.73,31,1,1
12.7169,0,0.0,0.32,29,3,2
12.7253,2,0.0,0.26,31,3,1
12.7301,2,0.0,0.37,11,3,1
12.7362,2,0.0,0.0,38,1,1
12.7415,2,0.0,0.01,17,3,1
12.7454,2,0.0,0.13,11,3,1
12.7496,2,0.0,0.3,5,3,1
12.7541,2,0.9,0.43,48,3,1
12.7594,2,0.0,0.05,9,3,1
12.7642,2,0.0,0.05,9,3,1
12.7703,2,0.0,0.07,24,3,1
12.7745,2,0.0,0.11,7,3,1
12.7803,2,0.0,0.19,2,3,1
12.7851,2,0.0,0.06,8,3,1
12.7903,2,0.0,0.01,17,3,1
12.7953,2,0.0,0.04,3,3,1
12.7996,0,0.0,1.41,29,3,2
12.8052,2,0.0,0.04,4,3,1
12.8103,0,0.0,0.16,29,3,2
12.8148,2,0.0,0.41,37,3,1
12.8203,2,0.0,0.01,2,3,1
12.828,2,0.0,0.1,9,1,1
12.8333,2,0.0,0.32,20,3,1
12.8386,2,0.0,0.18,16,3,1
12.842,2,0.0,0.07,2,3,1
12.8461,4,0.0,0.2,14,3,0
12.853,2,0.0,0.22,6,3,1
12.8577,2,0.0,0.07,3,3,1
12.8616,2,0.0,0.95,16,1,1
12.866,2,0.0,1.13,46,3,1
12.8715,2,0.0,2.49,27,3,1
12.8763,2,0.0,0.19,7,3,1
12.8821,2,0.0,0.03,4,3,1
12.887,0,0.0,0.08,14,3,2
12.8913,2,0.0,0.07,8,3,1
12.8954,2,0.0,0.15,29,3,1
12.8981,4,0.0,0.07,3,3,0
12.9043,2,0.0,0.03,3,3,1
12.9084,2,0.0,0.3,11,3,1
12.9141,0,0.0,0.12,44,3,2
12.9205,2,0.0,0.14,11,3,1
12.9251,2,0.0,0.11,8,3,1
12.9304,2,0.0,0.19,26,3,1
12.9347,2,0.0,0.87,17,1,1
12.9403,2,0.0,0.04,5,3,1
12.9444,2,0.0,0.2,8,3,1
12.9481,2,0.0,0.75,15,3,1
12.954,2,0.0,0.03,2,3,1
12.958,3,0.0,0.21,24,3,1
12.9648,2,0.0,0.05,9,3,1
12.972,0,0.0,0.06,28,3,2
12.9787,2,0.0,0.08,5,3,1
12.9845,2,0.0,0.03,19,3,1
12.9917,2,0.0,0.11,10,3,1
12.9973,2,0.0,0.19,10,3,1
13.0017,2,0.0,0.44,5,3,1
13.0067,3,0.0,0.14,20,3,1
13.0133,2,0.0,0.3,13,3,1
13.0233,2,0.0,0.26,8,3,1
13.0327,2,0.0,0.05,2,3,1
13.0431,2,0.0,0.11,11,3,1
13.0508,2,0.0,0.02,19,3,1
13.0552,2,0.0,0.15,53,3,1
13.0605,2,1.8,1.21,40,3,1
13.0643,2,57.9,3.21,29,3,0
13.0699,2,0.0,0.07,8,3,1
13.0753,2,0.0,0.19,10,3,1
13.0806,2,0.0,0.24,8,3,1
13.0874,2,0.0,0.38,7,3,1
13.0929,2,0.0,0.65,9,3,1
13.0991,2,0.0,0.12,8,3,1
13.1051,3,0.0,0.73,23,3,1
13.1112,2,0.0,3.12,11,3,1
13.1163,3,12.3,1.46,19,3,1
13.1222,2,0.0,0.09,6,3,1
13.1276,2,0.0,0.11,6,3,1
13.1322,2,0.0,0.12,6,3,1
13.1384,2,0.0,0.3,11,3,1
13.1431,0,0.0,0.13,29,3,2
13.1484,2,0.0,1.71,13,3,1
13.1546,2,6.1,2.11,45,3,1
13.159,2,0.0,0.0,10,3,1
13.1643,2,0.0,0.22,2,3,1
13.1712,2,98.2,0.43,23,3,0
13.1763,2,0.0,0.1,9,3,1
13.1805,0,0.0,0.66,26,3,2
13.1866,2,0.0,0.52,17,3,1
13.1933,2,0.0,0.05,8,3,1
13.2002,2,0.0,0.02,3,3,1
13.2066,0,0.0,1.69,28,3,2
13.2113,3,1.8,1.03,21,3,1
13.2166,2,0.0,0.31,25,3,1
13.2222,2,0.0,0.16,6,3,1
13.2266,0,2.7,1.92,34,3,1
13.2305,2,0.0,0.04,1,3,1
13.2344,2,0.0,0.1,15,3,1
13.2385,2,0.0,0.18,10,3,1
13.2428,2,0.0,0.08,11,3,1
13.247,2,0.0,0.13,8,3,1
13.2523,2,0.0,0.66,49,3,1
13.2566,2,0.0,0.13,8,3,1
13.2603,2,0.0,0.54,13,3,1
13.2653,2,0.0,0.52,30,3,1
14.2819,2,0.0,0.78,47,3,1
14.2913,2,0.0,0.99,17,3,1
14.3002,2,0.0,0.04,3,3,1
14.3096,2,5.3,1.69,20,3,1
14.3193,2,0.0,0.02,3,3,1
14.3298,3,0.0,0.14,6,3,1
14.3413,2,0.9,0.82,24,3,1
14.3511,2,0.0,0.09,2,3,1
14.358,2,0.0,0.01,2,3,1
14.3645,4,0.0,0.42,18,3,0
14.3722,2,0.0,0.13,10,3,1
14.3791,2,0.9,0.14,8,3,1
14.3884,2,0.0,0.01,2,3,1
14.3942,2,1.8,3.88,78,3,1
14.4,2,0.0,0.22,23,3,1
14.4054,2,0.0,0.24,13,3,1
14.4123,2,0.0,0.05,6,3,1
14.4187,2,0.0,0.03,1,3,1
14.4239,0,0.0,0.09,28,3,2
14.429,2,0.0,0.01,2,3,1
14.4338,1,0.0,0.09,16,3,2
14.4396,2,0.0,0.09,9,3,1
14.4428,2,0.0,0.05,9,3,1
14.4471,2,0.0,0.03,2,3,1
14.4518,2,0.0,0.3,5,3,1
14.4563,3,0.0,0.09,21,3,1
14.4613,2,42.1,1.98,34,3,1
14.4656,2,0.0,0.34,24,3,1
14.471,2,0.0,0.21,8,3,1
14.4752,2,0.0,0.03,2,3,1
14.4792,2,0.0,0.63,60,3,1
14.4838,2,0.0,0.04,4,3,1
14.4889,2,0.0,0.73,31,1,1
14.4933,0,0.0,0.32,29,3,2
14.4968,2,0.0,0.26,31,3,1
14.502,2,0.0,0.37,11,3,1
14.5069,2,0.0,0.0,38,1,1
14.5112,2,0.0,0.01,17,3,1
14.5172,2,0.0,0.13,11,3,1
14.5228,2,0.0,0.3,5,3,1
14.527,2,0.0,0.43,48,3,1
14.5304,2,0.0,0.05,9,3,1
14.536,2,0.0,0.05,9,3,1
14.5413,2,0.0,0.07,24,3,1
14.5454,2,0.0,0.11,7,3,1
14.5505,2,0.0,0.19,2,3,1
14.5558,2,0.0,0.06,8,3,1
14.5603,2,0.0,0.01,17,3,1
14.5652,2,0.0,0.04,3,3,1
14.5705,0,0.0,1.41,29,3,2
14.5746,2,0.0,0.04,4,3,1
14.5797,0,0.0,0.16,29,3,2
14.594,2,0.0,0.41,37,3,1
14.6078,2,0.0,0.01,2,3,1
14.6136,2,0.0,0.1,9,1,1
14.6188,2,0.0,0.32,20,3,1
14.6245,2,0.0,0.19,19,3,1
14.6288,2,0.0,0.07,2,3,1
14.6344,4,0.0,0.2,14,3,0
14.6395,2,0.0,0.22,6,3,1
14.6448,2,0.0,0.07,3,3,1
14.6494,2,0.0,0.95,16,1,1
14.6553,2,0.9,1.13,46,3,1
14.6606,2,0.0,2.49,27,3,1
14.6668,2,0.0,0.19,7,3,1
14.6734,2,0.0,0.03,4,3,1
14.6802,0,0.0,0.08,14,3,2
14.6869,2,0.0,0.07,8,3,1
14.6912,2,0.0,0.15,29,3,1
14.6953,4,0.0,0.07,3,3,0
14.7007,2,0.0,0.03,3,3,1
14.7059,2,0.0,0.3,11,3,1
14.709,0,0.0,0.12,44,3,2
14.7132,2,0.0,0.14,11,3,1
14.7202,2,0.0,0.11,8,3,1
14.7243,2,0.0,0.19,26,3,1
14.7292,2,0.0,0.87,17,1,1
14.7348,2,0.0,0.04,5,3,1
14.7395,2,0.9,0.2,8,3,1
14.7439,2,0.9,0.79,15,3,1
14.7492,2,0.0,0.03,2,3,1
14.7557,3,0.0,0.21,24,3,1
14.7588,2,0.0,0.05,9,3,1
14.7636,0,0.0,0.06,28,3,2
14.769,0,0.0,1.2,17,3,2
14.7743,2,0.0,0.08,5,3,1
14.7802,2,0.0,0.03,19,3,1
14.7874,2,0.0,0.11,10,3,1
14.7927,2,0.0,0.19,10,3,1
14.7968,2,0.0,0.44,5,3,1
14.8022,3,0.0,0.14,20,3,1
14.8063,2,0.0,0.3,13,3,1
14.81,2,0.0,0.26,8,3,1
14.8141,2,0.0,0.05,2,3,1
14.8198,2,0.0,0.11,11,3,1
14.8235,2,0.0,0.02,19,3,1
14.8288,2,0.0,0.15,53,3,1
14.834,2,0.0,1.21,40,3,1
14.8399,2,41.6,3.23,29,3,1
14.8441,2,0.0,0.07,8,3,1
14.8483,2,0.0,0.19,10,3,1
14.8536,2,0.0,0.24,8,3,1
14.8584,2,0.0,0.38,7,3,1
14.862,2,0.0,0.65,9,3,1
14.8674,2,0.0,0.12,8,3,1
14.8728,3,0.0,0.73,23,3,1
14.8783,2,0.0,3.12,11,3,1
14.8834,3,12.4,1.46,19,3,1
14.8887,2,0.0,0.09,6,3,1
14.8934,2,0.0,0.11,6,3,1
14.8984,2,0.0,0.12,6,3,1
14.9033,2,0.0,0.3,11,3,1
14.9084,0,0.0,0.13,29,3,2
14.9126,2,0.9,1.69,13,3,1
14.9167,2,12.5,2.27,45,3,1
14.9225,2,0.0,0.0,10,3,1
14.9278,2,0.0,0.22,2,3,1
14.9328,2,97.3,0.43,23,3,0
14.9381,2,0.0,0.1,8,3,1
14.9423,0,0.0,0.66,26,3,2
14.947,2,0.0,0.52,17,3,1
14.9526,2,0.0,0.05,8,3,1
14.9566,2,0.0,0.02,3,3,1
14.961,0,0.0,1.69,28,3,2
14.965,3,0.0,1.03,21,3,1
14.9691,2,0.0,0.31,25,3,1
14.9742,2,0.0,0.16,6,3,1
14.9786,0,1.8,1.92,34,3,2
14.9845,2,0.0,0.04,1,3,1
14.9885,2,0.0,0.1,15,3,1
14.9934,2,0.0,0.18,10,3,1
14.9969,2,0.0,0.08,11,3,1
15.0015,2,0.0,0.13,8,3,1
15.0056,2,0.0,0.66,49,3,1
15.0095,2,0.0,0.13,8,3,1
15.0131,2,0.0,0.54,13,3,1
15.0193,2,0.9,0.52,30,3,1
16.0334,2,0.0,0.78,47,3,1
16.0426,2,0.0,0.99,17,3,1
16.0503,2,0.0,0.04,3,3,1
16.057,2,7.2,1.75,20,3,1
16.0622,2,0.0,0.02,3,3,1
16.0663,3,0.0,0.14,6,3,1
16.0713,2,0.0,0.82,24,3,1
16.0756,2,0.0,0.09,2,3,1
16.0801,2,0.0,0.01,2,3,1
16.086,4,0.0,0.42,18,3,0
16.0906,2,0.0,0.13,10,3,1
16.0948,2,0.0,0.14,8,3,1
16.0998,2,0.0,0.01,2,3,1
16.1048,2,0.9,3.88,78,3,1
16.1088,2,0.0,0.22,23,3,1
16.1131,2,0.0,0.24,13,3,1
16.1189,2,0.0,0.05,6,3,1
16.1235,2,0.0,0.03,1,3,1
16.1278,0,0.0,0.09,28,3,2
16.1341,2,0.0,0.01,2,3,1
16.1387,1,0.0,0.09,16,3,2
16.1435,2,0.0,0.09,9,3,1
16.148,2,0.0,0.05,9,3,1
16.1531,2,0.0,0.03,2,3,1
16.1563,2,0.0,0.3,5,3,1
16.1613,3,0.0,0.09,21,3,1
16.1648,2,39.5,1.98,34,3,1
16.1699,2,0.0,0.34,24,3,1
16.1746,2,0.0,0.21,8,3,1
16.1802,2,0.0,0.03,2,3,1
16.1861,2,0.0,0.63,60,3,1
16.1907,2,0.0,0.04,4,3,1
16.1949,2,0.0,0.73,31,1,1
16.1996,0,0.0,0.32,29,3,2
16.2049,2,0.0,0.26,31,3,1
16.2086,2,0.0,0.37,11,3,1
16.2129,2,0.0,0.0,38,1,1
16.2179,2,0.0,0.01,17,3,1
16.2224,2,0.0,0.13,11,3,1
16.228,2,0.0,0.3,5,3,1
16.233,2,0.0,0.43,48,3,1
16.2384,2,0.0,0.05,9,3,1
16.2428,2,0.0,0.05,9,3,1
16.2462,2,0.0,0.07,24,3,1
16.2516,2,0.0,0.11,7,3,1
16.2555,2,0.0,0.19,2,3,1
16.2603,2,0.0,0.06,8,3,1
16.2641,2,0.0,0.01,17,3,1
16.2697,2,0.0,0.04,3,3,1
16.2754,0,0.0,1.41,29,3,2
16.2799,2,0.0,0.04,4,3,1
16.286,0,0.0,0.16,29,3,2
16.2916,2,0.0,0.41,37,3,1
16.2983,2,0.0,0.01,2,3,1
16.3047,2,0.0,0.09,9,1,1
16.309,2,0.0,0.32,20,3,1
16.3138,2,0.0,0.19,18,3,1
16.3198,2,0.0,0.07,2,3,1
16.3267,4,0.0,0.2,14,3,0
16.3333,2,0.0,0.22,6,3,1
16.3399,2,0.0,0.07,3,3,1
16.344,2,0.0,0.95,16,1,1
16.3496,2,2.8,1.13,46,3,1
16.3558,2,0.0,2.49,27,3,1
16.3622,2,0.0,0.19,7,3,1
16.3683,2,0.0,0.03,4,3,1
16.3725,0,0.0,0.08,14,3,2
16.3765,2,0.0,0.07,8,3,1
16.3819,2,0.0,0.15,29,3,1
16.3874,4,0.0,0.07,3,3,0
16.392,2,0.0,0.03,3,3,1
16.3958,2,0.0,0.3,11,3,1
16.4019,0,0.0,0.12,44,3,2
16.4063,2,0.0,0.14,11,3,1
16.415,2,0.0,0.11,8,3,1
16.4212,2,0.0,0.19,26,3,1
16.4273,2,0.0,0.87,17,1,1
16.4349,2,0.0,0.04,5,3,1
16.4414,2,0.0,0.2,8,3,1
16.4465,2,0.0,0.79,15,3,1
16.4533,2,0.0,0.03,2,3,1
16.4583,3,0.0,0.21,24,3,1
16.4641,2,0.0,0.05,9,3,1
16.4687,0,0.0,0.06,28,3,2
16.474,0,0.0,1.2,17,3,2
16.4781,2,0.0,0.08,5,3,1
16.4823,2,0.0,0.03,19,3,1
16.4871,2,0.0,0.11,10,3,1
16.4914,2,0.0,0.19,10,3,1
16.4964,2,0.0,0.44,5,3,1
16.5013,3,0.0,0.14,20,3,1
16.5056,2,0.0,0.3,13,3,1
16.5097,2,0.0,0.26,8,3,1
16.5142,2,0.0,0.05,2,3,1
16.5196,2,0.0,0.11,11,3,1
16.5239,2,0.0,0.02,19,3,1
16.528,2,0.0,0.15,53,3,1
16.5333,2,0.0,1.21,40,3,1
